age,location,policy_type,gender,income_bracket,policy_duration_months,coverage_amount,premium_paid,vehicle_age,late_payments,previous_claims,claim_frequency,premium_to_coverage,has_late_payments,high_risk_location,young_and_risky,high_claim_risk,underinsured,age_risk,claim_severity,claims_and_location
49,2,0,0,0,73,1269690.0575456205,1633.1313876012862,17.984862549639338,2,0,0.0,0.001286244123149059,1,1,0,0,1,0,0.0,0
32,0,0,0,1,78,3140810.902999796,48840.338998468666,5.9640427234996025,3,0,0.0,0.015550232201600811,1,0,0,0,0,0,0.0,0
61,2,2,0,0,102,2364498.1870613964,4650.49918656688,8.049219150095784,3,0,0.0,0.0019668017477647184,1,1,0,0,1,0,0.0,0
34,0,0,1,2,70,647488.5449569399,18347.26927385474,0.9310212981678024,5,4,0.6845407872219054,0.02833605186283933,1,0,0,0,0,0,5713.46950435652,0
58,1,2,1,1,91,1483062.3293575312,41932.13329442706,11.513708623212402,3,0,0.0,0.02827401935955857,1,1,0,0,0,0,0.0,0
71,2,0,1,1,66,2070262.744662707,1199.4345959422053,12.06682199766202,2,0,0.0,0.0005793634615899857,1,1,0,0,1,0,0.0,0
64,0,0,1,0,47,4795527.325258561,39213.29628997803,12.35983525135506,5,2,0.5093378607809848,0.008177056150147825,1,0,0,0,1,0,4254.413954477771,0
61,0,0,0,1,34,2008947.3540907665,21571.84675963486,18.2770485099562,0,0,0.0,0.010737885494276305,0,0,0,0,0,0,0.0,0
51,2,2,1,1,43,623254.9960250317,11469.191279829844,1.8513532148168463,5,2,0.5565862708719852,0.018402084490227438,1,1,0,0,0,0,4650.0813764240875,2
22,4,0,1,1,89,4863210.619825125,8385.635759569159,9.423647370231992,0,1,0.13464991023339318,0.0017243003435100438,0,0,0,0,1,1,1123.4692731153802,0
62,1,1,1,1,59,2198385.318897427,41911.09329933257,5.9300700298410725,4,2,0.40595399188092013,0.0190644891723111,1,1,0,0,0,0,3389.256058295204,2
44,0,1,1,1,50,741549.8898594604,15078.53375709283,4.869172960377748,4,2,0.4788507581803671,0.02033380863506358,1,0,0,0,0,0,3999.2001599680066,0
69,0,0,0,0,22,3074795.608577595,24262.652578559373,6.722581861763932,4,1,0.5424954792043399,0.007890817988671167,1,0,0,0,1,0,4543.389368468877,0
40,0,2,1,0,72,4052343.3382257335,18539.6009326509,18.772517550041016,2,2,0.3327787021630616,0.004575032108463422,1,0,0,0,1,0,2777.3920288848767,0
57,0,1,0,1,14,3567119.602957989,43513.72436461739,5.038366863182886,1,1,0.8498583569405098,0.01219856048744443,1,0,0,0,0,0,7137.758743754462,0
76,1,2,0,2,26,1592148.186971346,8031.372478224517,1.6944949512549434,4,0,0.0,0.0050443623863043316,1,1,0,0,1,0,0.0,0
31,2,2,0,1,19,1232851.2869412897,49203.66081117163,8.222043963963028,5,2,1.2552301255230125,0.03991045873354407,1,1,0,0,0,0,10520.778537611783,2
32,0,0,1,2,101,4420275.50382863,1935.2423973181567,5.336996618199867,4,1,0.11867088607594937,0.0004378103562241402,1,0,0,0,1,0,990.00099000099,0
60,0,1,0,0,95,1009660.231869758,10761.263613391313,5.814037366058836,1,1,0.1261564339781329,0.010658301839698934,1,0,0,0,0,0,1052.5207872855487,0
50,1,1,0,0,56,3796053.082004868,24189.65800825032,9.057784588801772,4,0,0.0,0.006372318147814594,1,1,0,0,1,0,0.0,0
70,0,2,0,0,61,163814.84341467323,9549.13139511362,16.30640223604221,4,0,0.0,0.05829221951529265,1,0,0,0,0,0,0.0,0
48,4,1,0,1,77,2126918.4269963936,13185.125357480469,16.704418504252853,1,1,0.15560165975103735,0.006199168302899443,1,0,0,0,1,0,1298.532658096351,0
52,1,1,1,0,44,4925383.382255116,49375.149303241145,9.66793152065924,3,2,0.543970988213962,0.010024630647206215,1,1,0,0,0,0,4544.421722335833,2
34,3,2,0,1,60,3187628.486450935,31001.68145433588,16.760733076336493,2,0,0.0,0.009725625645790518,1,0,0,0,1,0,0.0,0
45,3,2,0,1,28,1587753.3204917265,3217.079198335841,3.3168149334417496,2,0,0.0,0.002026183246826831,1,0,0,0,1,0,0.0,0
36,3,2,0,1,52,3513847.229089345,24331.030289695027,5.33285260594621,1,0,0.0,0.0069243278475591055,1,0,0,0,1,0,0.0,0
63,0,0,0,1,30,1798952.1320440276,29494.451641194235,3.198573683718442,5,2,0.7968127490039841,0.016395350911159696,1,0,0,0,0,0,6664.445184938353,0
71,4,0,0,0,114,4697244.379515505,17139.74174163608,18.4221127895041,4,0,0.0,0.003648892908338531,1,0,0,0,1,0,0.0,0
79,0,2,0,0,87,1212911.1664828528,44497.86446235785,15.13411183808884,3,0,0.0,0.0366868286195456,1,0,0,0,0,0,0.0,0
40,0,1,0,0,22,1633919.7168593374,40688.07935549327,15.361762828491672,1,0,0.0,0.024902128719446,1,0,0,0,0,0,0.0,0
49,1,0,0,2,71,3459287.3343505957,20787.833155261374,13.731956811364016,0,0,0.0,0.006009281995382731,0,1,0,0,1,0,0.0,0
57,0,2,1,1,32,3986702.189180564,38105.89152065916,0.2647870827483101,4,0,0.0,0.00955824880235387,1,0,0,0,1,0,0.0,0
30,0,1,1,0,55,2903535.8054707097,26921.1679564968,4.22959115665916,0,1,0.2177068214804064,0.009271856683514837,0,0,0,0,1,0,1817.8512997636794,0
76,0,0,1,1,102,1481904.2155867752,40849.4905463637,17.455297150766786,3,2,0.23501762632197415,0.027565540229287706,1,0,0,0,0,0,1960.5920988138416,0
37,0,0,0,0,34,2886793.298879338,24921.40853802692,9.631507840735264,3,1,0.3516998827667058,0.008632903665590623,1,0,0,0,1,0,2940.311673037342,0
52,2,2,0,1,90,1134789.306895963,6464.020468774133,14.854781625893622,0,0,0.0,0.005696229575420608,0,1,0,0,1,0,0.0,0
22,0,2,1,2,114,334255.1698488505,16202.57931057501,4.345111082598687,4,2,0.2103049421661409,0.04847368204705693,1,0,0,0,0,1,1754.2320849048328,0
26,1,0,0,1,97,4602343.698952765,31569.53479274602,1.310358778177425,0,1,0.12355848434925865,0.006859447444425978,0,1,1,0,1,1,1030.8215647871352,1
46,4,0,0,1,24,2431637.2287645056,47967.57976353764,16.552050119846427,1,0,0.0,0.019726453847165773,1,0,0,0,0,0,0.0,0
23,1,0,1,2,57,2427274.9927608026,44209.52273663565,4.669190598589132,4,1,0.21008403361344538,0.018213643977856395,1,1,1,0,0,1,1754.0782318891422,1
80,2,2,1,1,64,3736673.905447332,42132.37876137396,4.405231193198242,5,2,0.3742981908920774,0.011275369409998445,1,1,0,0,0,0,3124.511795032026,2
42,4,0,0,1,68,2822152.80414884,27782.84277364623,7.99881524384507,2,0,0.0,0.009844556479846583,1,0,0,0,1,0,0.0,0
48,0,0,1,2,66,2298720.070835385,10160.287766845537,10.924246529395766,5,1,0.18148820326678766,0.0044199760777976745,1,0,0,0,1,0,1514.9219815179517,0
39,1,1,0,1,22,3983298.96397928,1882.972933423399,12.54512400065613,0,1,0.5424954792043399,0.0004727169478675425,0,1,0,0,1,0,4543.389368468877,1
19,3,0,0,1,92,2401372.763600684,18238.642474906326,18.50014051621626,2,0,0.0,0.007595090056575769,1,0,0,0,1,1,0.0,0
62,4,1,1,1,26,4568017.670630156,38619.04634694109,15.131709021729806,0,0,0.0,0.008454224358784358,0,0,0,0,1,0,0.0,0
22,2,0,1,1,51,1565854.9411599142,13268.80721233563,10.533548234475408,5,0,0.0,0.008473841847552163,1,1,1,0,1,1,0.0,0
77,0,0,1,0,109,216287.39553714092,15294.94503305391,2.88224524969978,0,0,0.0,0.07071583754527702,0,0,0,0,0,0,0.0,0
44,4,0,1,0,26,788466.0848965924,6883.996434442528,2.7285122307001863,4,0,0.0,0.00873087185232152,1,0,0,0,1,0,0.0,0
42,0,2,1,0,24,4104879.510536713,35747.18019381524,2.6135508719216727,2,0,0.0,0.008708460264173917,1,0,0,0,1,0,0.0,0
25,0,0,1,1,40,4634738.080210525,15043.209789305738,19.73353084529847,1,1,0.29910269192422734,0.003245751862673739,1,0,0,0,1,1,2499.3751562109474,0
72,0,1,1,2,48,421651.6497077544,31797.63572899696,16.240590886782222,5,2,0.49875311720698257,0.07541209668434797,1,0,0,0,0,0,4165.798791918351,0
18,1,0,0,0,78,4548098.079874848,26682.89353438244,1.7247067638622382,3,1,0.15360983102918588,0.005866824551076621,1,1,1,0,1,1,1281.886937572106,1
37,2,0,0,0,70,4721218.526201134,49640.10941052698,6.081019848695441,1,2,0.3422703936109527,0.010514257925130752,1,1,0,0,0,0,2856.73475217826,2
61,3,1,0,0,59,3783931.237321503,47369.14234041915,6.426526507983887,2,0,0.0,0.012518499741228099,1,0,0,0,0,0,0.0,0
40,2,1,0,0,69,3817385.599257265,20315.019739425577,6.3084369685738135,3,4,0.6944444444444444,0.005321710148998597,1,1,0,0,1,0,5796.261411389653,4
49,0,1,1,1,53,57583.91859124094,40307.043926555736,0.1008587820053441,2,0,0.0,0.6999703721619094,1,0,0,0,0,0,0.0,0
28,1,1,0,0,21,1152388.32516715,20934.64512594232,8.643075400519031,5,0,0.0,0.018166311205246467,1,1,1,0,0,1,0.0,0
56,2,1,0,2,27,1112394.1112640586,14218.593931148713,17.140931166284638,3,1,0.4424778761061947,0.01278197507461793,1,1,0,0,0,0,3702.332469455757,1
64,1,1,0,2,60,2928383.642702282,1714.719245834814,2.170410545001873,2,0,0.0,0.0005855514335536224,1,1,0,0,1,0,0.0,0
71,4,2,0,1,115,3301793.120800019,36220.24709248244,1.2734097614977746,5,0,0.0,0.010969871720493385,1,0,0,0,0,0,0.0,0
41,3,0,1,0,104,4513273.481235127,14730.983845759469,12.963591952849,2,0,0.0,0.003263924482832107,1,0,0,0,1,0,0.0,0
28,2,0,0,0,93,2465572.5573496623,24559.5676054639,15.457584764263432,3,0,0.0,0.009960999700716136,1,1,1,0,1,1,0.0,0
46,0,2,0,0,111,2530067.878502623,9103.426271198276,4.86771282451306,2,0,0.0,0.0035980956529138757,1,0,0,0,1,0,0.0,0
71,2,0,0,1,65,318611.6699795938,4192.357728664434,18.14338574864248,3,0,0.0,0.013158204774328873,1,1,0,0,0,0,0.0,0
43,4,1,1,2,110,4987302.587306756,37624.89361647686,13.640734969953025,2,1,0.10897203051216856,0.007544136912164717,1,0,0,0,1,0,909.008271975275,0
33,0,0,0,1,73,4730696.485143792,15362.862670549996,9.537049396987092,2,0,0.0,0.0032474843157493734,1,0,0,0,1,0,0.0,0
52,3,2,0,1,77,406278.3176291245,13494.86983024042,15.988508642987568,2,0,0.0,0.03321582499610797,1,0,0,0,0,0,0.0,0
37,0,0,1,2,100,2810604.5286383126,13701.54853728863,6.477998303474348,4,0,0.0,0.004874947132877963,1,0,0,0,1,0,0.0,0
63,1,0,0,0,100,1771764.8703347335,6108.889963754027,5.39559619831291,4,1,0.11985617259288853,0.0034479123226553035,1,1,0,0,1,0,999.9000099990001,1
20,2,0,1,0,103,2170256.8529554126,2557.543769020618,5.2377627418643495,3,1,0.11636927851047323,0.0011784521052212254,1,1,1,0,1,1,970.7795359673818,1
18,2,1,0,0,112,3275816.9072722145,10120.00330042126,3.6769000153232367,0,0,0.0,0.003089306745765336,0,1,1,0,1,1,0.0,0
80,3,0,1,1,54,2127576.9381442806,40217.79980391496,17.56474891349813,0,0,0.0,0.01890309999786086,0,0,0,0,0,0,0.0,0
75,0,2,0,0,58,2503125.1653329493,49063.15641352853,7.839249874026111,4,1,0.20646937370956644,0.019600760240447216,1,0,0,0,0,0,1723.8407171177384,0
70,0,0,0,2,30,1401659.5914439275,26221.78212100975,17.48177045582458,0,0,0.0,0.01870766774900071,0,0,0,0,0,0,0.0,0
64,2,0,0,2,28,457768.8952236268,40470.6196504169,17.669752183602622,4,0,0.0,0.08840840692455161,1,1,0,0,0,0,0.0,0
18,0,0,1,2,97,3788061.666732352,13501.968024614518,2.625718777490056,1,1,0.12355848434925865,0.003564347462331065,1,0,0,0,1,1,1030.8215647871352,0
34,1,0,1,1,93,1923011.0174385756,34517.58301795985,0.8041596307645005,3,0,0.0,0.017949758230943063,1,1,0,0,0,0,0.0,0
19,0,0,1,1,37,4438663.576961893,44660.94496328087,19.369910057198663,3,1,0.3232758620689655,0.010061799928804628,1,0,0,0,0,1,2701.972439881113,0
46,0,0,0,2,90,4727654.658569866,31237.24815205748,4.22218127635388,5,0,0.0,0.006607345574482679,1,0,0,0,1,0,0.0,0
37,2,0,1,0,72,487286.94859246654,35361.53023707837,7.643169423196776,4,1,0.1663893510815308,0.07256818515976811,1,1,0,0,0,0,1388.6960144424384,1
23,2,0,0,1,40,3437611.548475243,5912.475432955472,2.603009659574733,2,1,0.29910269192422734,0.0017199370354624819,1,1,1,0,1,1,2499.3751562109474,1
25,0,0,0,1,73,4109636.943159301,18506.25676399924,18.93683655967816,4,1,0.1641137855579869,0.004503136645628144,1,0,0,0,1,1,1369.6753869332967,0
46,0,0,0,0,82,3252838.451825089,2517.25026301272,1.8250689859297475,2,0,0.0,0.0007738626718033678,1,0,0,0,1,0,0.0,0
65,0,2,1,2,93,1677021.9504800432,9146.179736130924,16.14480765129306,3,1,0.1288659793814433,0.005453822282394474,1,0,0,0,1,0,1075.1532093323299,0
68,1,0,1,1,86,1458388.9049351218,15582.594636095875,17.218760797718833,4,0,0.0,0.010684800519612483,1,1,0,0,0,0,0.0,0
50,0,2,0,2,19,2338144.611076743,47710.64980085848,18.47322469280665,3,3,1.882845188284519,0.02040534591863149,1,0,0,0,0,0,15781.167806417674,0
20,1,0,0,0,63,1331946.176732649,2986.8558448662625,9.210330680689848,5,0,0.0,0.002242474864688952,1,1,1,0,1,1,0.0,0
77,2,0,0,2,72,4483853.356993683,23135.04647925413,11.24575342453474,2,1,0.1663893510815308,0.00515963493577972,1,1,0,0,1,0,1388.6960144424384,1
52,2,0,0,0,114,292725.85160319926,38800.281659969776,10.165877135442912,4,0,0.0,0.13254818500650617,1,1,0,0,0,0,0.0,0
22,0,2,0,1,51,607737.9369794424,25849.389578809554,10.77100533668326,1,1,0.2347417840375587,0.042533775794789966,1,0,0,0,0,1,1960.3999215840033,0
44,2,2,0,1,36,3052237.6404310954,29726.680948926023,4.837025977630008,3,0,0.0,0.009739307469956495,1,1,0,0,1,0,0.0,0
61,4,0,1,0,89,3308768.119146632,46741.323260734105,11.54220326575336,1,2,0.26929982046678635,0.014126503108209404,1,0,0,0,0,0,2246.9385462307605,0
29,0,0,1,1,109,3693366.4059611536,32911.03627284404,5.205778871615614,3,0,0.0,0.008910850580818785,1,0,0,0,1,1,0.0,0
37,0,2,0,0,21,1414153.5784577788,38118.7140415973,11.687754526488083,4,0,0.0,0.026955144301665346,1,0,0,0,0,0,0.0,0
62,1,2,1,0,91,1507431.9920989976,2935.174465185796,16.477821496851416,4,2,0.26338893766461813,0.00194713556637962,1,1,0,0,1,0,2197.560707614548,2
37,0,1,1,1,63,2097583.9459219864,39986.84984133163,0.058862639022279,2,0,0.0,0.01906328932791419,1,0,0,0,0,0,0.0,0
26,2,2,0,1,40,1210709.3507457578,21680.92796492891,17.263671924113574,1,2,0.5982053838484547,0.017907623966477108,1,1,1,0,0,1,4998.750312421895,2
56,3,2,0,1,69,1917272.5598967487,1971.4132299266728,8.910188637713652,1,1,0.1736111111111111,0.0010282383740736665,1,0,0,0,1,0,1449.0653528474134,0
21,1,1,1,1,62,3499748.0241868445,42629.08843354016,12.20600402741528,0,0,0.0,0.012180616437847331,0,1,1,0,0,1,0.0,0
68,2,0,0,0,81,2518107.1293662013,47875.50851851758,5.136354999116031,2,1,0.14792899408284024,0.019012498622504075,1,1,0,0,0,0,1234.4155042587333,1
71,2,0,0,0,113,4834719.420308466,30563.45806786216,19.974564003838008,4,2,0.2121640735502122,0.006321661165333051,1,1,0,0,1,0,1769.7548889478805,2
36,0,1,1,2,19,2918995.8586571584,44555.85070995268,12.301184017483903,0,4,2.510460251046025,0.015264102011370765,0,0,0,0,0,0,21041.557075223565,0
55,0,0,1,2,33,1676600.1341090405,10534.501420479097,19.458256080928752,1,0,0.0,0.006283252126330467,1,0,0,0,1,0,0.0,0
44,3,0,0,2,55,949941.1011629814,30588.82637671913,15.45196612921728,5,1,0.2177068214804064,0.03220076067585942,1,0,0,0,0,0,1817.8512997636794,0
62,4,0,1,0,48,1138331.968030177,23022.209424221182,17.52027048221215,4,1,0.24937655860349128,0.020224512592591743,1,0,0,0,0,0,2082.8993959591753,0
60,2,0,0,0,74,129489.70392386956,2793.2806725222117,5.170422424688363,4,1,0.16189962223421478,0.02157144832495696,1,1,0,0,0,0,1351.1687609782462,1
30,4,1,0,2,119,2238594.275425878,31743.60065631405,12.884517927011274,3,0,0.0,0.014180149061836385,1,0,0,0,0,0,0.0,0
30,0,0,0,1,98,4802070.17894916,29236.799550479514,7.080068449479122,5,0,0.0,0.006088374055373278,1,0,0,0,1,0,0.0,0
77,0,2,1,2,14,3897652.749403512,3197.673838647971,16.351660481089365,5,1,0.8498583569405098,0.0008204101381102343,1,0,0,0,1,0,7137.758743754462,0
74,0,0,1,1,56,1538437.146700569,11184.429963313976,19.521438739341967,2,0,0.0,0.007269994692081425,1,0,0,0,1,0,0.0,0
39,0,2,1,2,101,4003928.414459429,15186.75345857359,4.270211248390821,0,0,0.0,0.003792963272220321,0,0,0,0,1,0,0.0,0
45,3,1,0,0,116,4662233.669526454,10545.826841498432,14.727085687097375,2,3,0.3100241129865656,0.002261968739964484,1,0,0,0,1,0,2585.983966899405,0
69,4,0,1,2,46,3379838.4201917863,32860.794622130634,14.900147269157875,1,0,0.0,0.00972259334309835,1,0,0,0,1,0,0.0,0
64,3,2,0,2,117,2583434.4423735198,27047.47950663004,7.00176282752796,3,0,0.0,0.010469582257750059,1,0,0,0,0,0,0.0,0
70,1,0,0,0,119,722547.5091810835,18993.330775931907,2.863282171763142,5,0,0.0,0.026286618210880373,1,1,0,0,0,0,0.0,0
62,0,0,1,1,49,444347.5027410576,22197.47825544033,6.381266381164972,3,1,0.244299674267101,0.0499552211252634,1,0,0,0,0,0,2040.3999183840033,0
39,0,0,1,0,77,1133672.7055798331,48343.95077682247,3.3536278831586275,3,2,0.3112033195020747,0.04264365730288946,1,0,0,0,0,0,2597.065316192702,0
60,0,1,0,0,95,3333455.5287519763,6483.6654374446425,17.670371202825873,0,0,0.0,0.0019450283233332353,0,0,0,0,1,0,0.0,0
36,2,2,0,0,93,815973.8988329609,10172.768743318566,16.544598102494085,2,1,0.1288659793814433,0.012467026988483093,1,1,0,0,0,0,1075.1532093323299,1
25,1,2,0,0,52,2689173.3889455358,27364.565988153685,15.30161226463056,1,0,0.0,0.01017582800680824,1,1,1,0,0,1,0.0,0
69,4,1,1,1,89,2211167.199825501,48906.0714774065,15.168397141147212,3,0,0.0,0.022117762627850306,1,0,0,0,0,0,0.0,0
25,3,1,1,1,103,3161299.2853997326,37213.94257373896,7.9948941222207,0,1,0.11636927851047323,0.011771723932590641,0,0,0,0,0,1,970.7795359673818,0
59,0,1,0,1,105,307794.15593684616,41199.811453022434,18.13967739363024,1,1,0.11415525114155252,0.13385507593238755,1,0,0,0,0,0,952.2902580706599,0
43,0,0,1,1,119,4902016.765704816,36906.157893803,16.205967485116005,4,0,0.0,0.007528770214887035,1,0,0,0,1,0,0.0,0
65,2,0,1,0,27,3465113.845685934,4832.539866523969,18.11997334230643,4,0,0.0,0.0013946265744181,1,1,0,0,1,0,0.0,0
68,0,2,0,0,61,3622611.5743556023,15380.068003249871,9.984493616960837,5,0,0.0,0.004245574675924223,1,0,0,0,1,0,0.0,0
43,2,2,0,2,47,130340.85882315147,27458.06741618175,5.674374908291007,3,1,0.2546689303904924,0.2106635291302016,1,1,0,0,0,0,2127.2069772388854,1
40,1,2,0,1,58,443345.3934057804,4031.1964257333934,12.971612132832773,5,2,0.4129387474191329,0.009092676713834706,1,1,0,0,1,0,3447.681434235477,2
60,0,2,1,1,72,3454750.61122909,20536.724600472266,13.644661089868652,0,0,0.0,0.00594448828644134,0,0,0,0,1,0,0.0,0
30,1,0,0,0,93,592731.4356762362,11295.281917081253,14.12663616981693,1,2,0.2577319587628866,0.019056323060766038,1,1,0,0,0,0,2150.3064186646598,2
45,1,0,0,1,82,4482029.448848728,32943.47166568074,7.749651445693393,5,1,0.14612761811982466,0.007350123859771046,1,1,0,0,1,0,1219.3634922570418,1
26,3,2,0,2,22,3126221.2761769737,5824.530369819661,10.312623768272545,2,0,0.0,0.0018631215888566942,1,0,0,0,1,1,0.0,0
37,0,1,1,1,26,401820.24343579897,39538.18588770497,2.2317451582109515,2,1,0.4594180704441042,0.09839769287294574,1,0,0,0,0,0,3844.675124951941,0
73,3,0,1,1,57,3087449.5625667577,28969.747831413875,12.00275012526407,1,2,0.42016806722689076,0.009383067528882688,1,0,0,0,1,0,3508.1564637782844,0
36,2,2,1,1,87,4023542.491209976,19277.01167019449,9.287996289040825,4,0,0.0,0.004791054565571864,1,1,0,0,1,0,0.0,0
65,2,0,1,1,74,4014497.034908962,7860.001245344172,3.8029745774411623,3,0,0.0,0.001957904354497393,1,1,0,0,1,0,0.0,0
56,0,1,0,1,100,2035686.39576222,33908.355673484664,9.855271439673832,2,1,0.11985617259288853,0.016656964244347053,1,0,0,0,0,0,999.9000099990001,0
68,2,2,1,0,77,2327375.1486046864,42102.84950146043,6.963144670246839,0,1,0.15560165975103735,0.018090271929645428,0,1,0,0,0,0,1298.532658096351,1
29,1,2,1,0,22,3693851.287727876,42555.313858874615,13.09104721246605,0,2,1.0849909584086799,0.01152058121155305,0,1,1,0,0,1,9086.778736937755,2
32,1,1,0,0,115,4377018.7949482,7331.724978886692,16.148528293316918,5,2,0.20847810979847115,0.0016750499153894908,1,1,0,0,1,0,1738.9792191983306,2
48,2,0,1,0,44,3978209.406545709,49032.82454504544,8.189500847378925,0,0,0.0,0.012325350279729816,0,1,0,0,0,0,0.0,0
72,1,0,1,1,23,3000733.240338605,16719.367552302727,16.67448920354023,0,0,0.0,0.005571760685631122,0,1,0,0,1,0,0.0,0
31,3,0,0,2,15,3638306.560267418,12809.36136601083,3.4783296302288425,1,0,0.0,0.0035206932452284618,1,0,0,0,1,0,0.0,0
28,0,1,1,1,62,3279128.338625292,19163.486024916216,12.71500584926103,1,1,0.1931745009658725,0.005844079275808195,1,0,0,0,1,1,1612.6431220770844,0
43,3,0,0,1,116,2906912.30000991,21898.072476022364,8.586662295985661,1,1,0.10334137099552189,0.007533103905686,1,0,0,0,1,0,861.994655633135,0
59,0,0,1,2,95,4602472.8086675815,29684.651880940757,7.525018764750488,1,4,0.5046257359125316,0.006449718021264595,1,0,0,0,1,0,4210.083149142195,0
44,3,0,1,2,112,3257102.0837948774,27939.343017804906,4.5639227680384575,2,0,0.0,0.008577975824286349,1,0,0,0,1,0,0.0,0
28,4,0,1,0,101,1940916.465707264,9228.113122531837,4.845191962171411,3,1,0.11867088607594937,0.0047545132611485205,1,0,0,0,1,1,990.00099000099,0
55,0,2,0,0,14,4873044.718645278,14681.852086156792,9.165232753430798,2,0,0.0,0.003012870372367461,1,0,0,0,1,0,0.0,0
51,1,0,0,1,72,4751013.363889703,37353.159237128624,16.768554359683726,3,1,0.1663893510815308,0.00786214567241835,1,1,0,0,1,0,1388.6960144424384,1
60,2,2,0,1,54,3913674.610996023,11494.356733150791,11.029052528318136,0,3,0.6651884700665189,0.002936973010348392,0,1,0,0,1,0,5554.526939455656,3
36,0,0,0,2,13,212115.77742405745,34966.64844781654,11.445812683401996,5,0,0.0,0.16484698698033232,1,0,0,0,0,0,0.0,0
23,1,2,0,2,83,3656505.709457277,38100.69631325943,14.24971515445038,2,0,0.0,0.010419974488352392,1,1,1,0,0,1,0.0,0
63,0,1,1,2,100,198117.3270676321,37913.56370009001,5.822357325030094,2,4,0.4794246903715541,0.19136923734820493,1,0,0,0,0,0,3999.6000399960003,0
69,3,1,0,1,58,414382.0932439824,37285.71386898871,7.607661759066559,4,0,0.0,0.0899790641948535,1,0,0,0,0,0,0.0,0
55,3,0,1,1,99,1794948.811046542,13716.391604924009,16.962502354700266,5,0,0.0,0.007641661669733118,1,0,0,0,1,0,0.0,0
66,2,2,1,1,30,1615162.5196156143,21653.92048770594,1.0343181111246658,3,0,0.0,0.013406651089695142,1,1,0,0,0,0,0.0,0
59,2,0,0,0,107,2840757.620473034,23979.155965026817,10.269692294636776,0,2,0.22404779686333087,0.008441112929804534,0,1,0,0,1,0,1868.98420708345,2
45,2,0,0,0,12,1257172.2606535598,47433.85065504619,10.705753901835436,1,2,1.9801980198019802,0.03773058932519009,1,1,0,0,0,0,16652.789342214823,2
18,0,0,1,1,77,1035990.506877568,17126.336722582753,11.04072137451402,5,0,0.0,0.016531364374068613,1,0,0,0,0,1,0.0,0
52,1,0,1,1,23,3349594.4537531403,46970.30669846306,15.2284290211732,0,0,0.0,0.014022684598610769,0,1,0,0,0,0,0.0,0
57,1,1,1,2,54,2244711.401528962,43800.62138105612,9.026158558637691,5,0,0.0,0.019512807372962827,1,1,0,0,0,0,0.0,0
25,4,1,0,0,66,312180.9185673723,38486.78613425758,16.875109030233702,3,0,0.0,0.12328359170073926,1,0,0,0,0,1,0.0,0
76,2,0,0,0,52,2239845.1066087373,34681.219197459875,6.781605146974536,2,1,0.23023791250959327,0.015483757756415483,1,1,0,0,0,0,1922.7071716977505,1
69,1,0,1,2,109,3805612.988712047,25301.27932902284,6.790556260641354,0,4,0.4398826979472141,0.006648411001745496,0,1,0,0,1,0,3669.388129529401,4
71,2,1,1,0,113,379937.5563725165,6804.944487527451,19.27891970593202,0,0,0.0,0.017910691360420578,0,1,0,0,0,0,0.0,0
64,0,0,1,1,74,4583246.81750373,24830.73607016193,6.488693985259488,1,1,0.16189962223421478,0.005417717396574519,1,0,0,0,1,0,1351.1687609782462,0
73,2,2,0,0,73,2408499.221562189,2175.499204564262,3.842164569583777,4,0,0.0,0.0009032592479397225,1,1,0,0,1,0,0.0,0
24,1,2,1,2,68,2584588.7692662566,24963.86681543349,11.035673947165304,0,1,0.17615971814445097,0.009658738370952972,0,1,1,0,1,1,1470.3720041170416,1
28,0,2,0,1,101,1532237.169944456,31940.590443785222,19.04391710968765,2,1,0.11867088607594937,0.02084572209959236,1,0,0,0,0,1,990.00099000099,0
56,2,0,0,0,31,3252637.938383901,20716.09177314695,15.58487056993666,1,0,0.0,0.006369012506737771,1,1,0,0,1,0,0.0,0
78,2,1,0,0,25,156182.01394909527,7157.596379142437,8.723374147261328,5,1,0.47770700636942676,0.045828554389046254,1,1,0,0,0,0,3998.400639744102,1
21,1,0,0,2,48,3705802.5307933534,35110.011882497594,10.116682540574098,4,1,0.24937655860349128,0.009474334235569147,1,1,1,0,1,1,2082.8993959591753,1
42,1,0,0,2,118,540849.3382436815,42262.02005630707,19.95756306432031,1,0,0.0,0.07814009611649893,1,1,0,0,0,0,0.0,0
29,2,0,0,0,83,2250909.424782176,32433.44613512361,14.377699970008395,3,1,0.14436958614051973,0.014409040912062394,1,1,1,0,0,1,1204.6741356463076,1
43,2,1,1,0,74,778251.0945480275,29402.349560417177,2.0206516327038293,0,0,0.0,0.03778002933576652,0,1,0,0,0,0,0.0,0
55,3,1,1,0,16,889017.8911147271,21751.23613038725,12.195750058263569,3,2,1.488833746898263,0.024466589596355347,1,0,0,0,0,0,12492.192379762648,0
63,0,0,0,1,54,2349111.6918711145,33933.45911277343,18.840296213307845,1,1,0.22172949002217296,0.014445230120706799,1,0,0,0,0,0,1851.5089798185522,0
29,4,1,0,0,95,373385.8871963719,16389.203628727788,3.861051814417376,3,1,0.1261564339781329,0.04389347254887975,1,0,0,0,0,1,1052.5207872855487,0
60,2,0,1,2,82,791923.4692816788,29403.70982031324,15.47244822422983,0,0,0.0,0.03712948357963087,0,1,0,0,0,0,0.0,0
